Gmt time,Open,High,Low,Close,Volume
15.06.2020 01:00:00.000,1.36385,1.36420,1.36152,1.36159,11177030.2734
15.06.2020 02:00:00.000,1.36159,1.36320,1.36110,1.36304,11265120.1172
15.06.2020 03:00:00.000,1.36303,1.36314,1.36172,1.36204,6307529.7852
15.06.2020 04:00:00.000,1.36204,1.36294,1.36152,1.36275,5183669.9219
15.06.2020 05:00:00.000,1.36274,1.36679,1.36271,1.36666,10787759.7656
15.06.2020 06:00:00.000,1.36666,1.36857,1.36609,1.36702,13097070.3125
15.06.2020 07:00:00.000,1.36702,1.36803,1.36629,1.36789,12859950.1953
15.06.2020 08:00:00.000,1.36788,1.36788,1.36404,1.36413,11639459.9609
15.06.2020 09:00:00.000,1.36416,1.36587,1.36396,1.36416,8332870.1172
15.06.2020 10:00:00.000,1.36417,1.36645,1.36304,1.36642,7320660.1563
15.06.2020 11:00:00.000,1.36642,1.36677,1.36234,1.36355,8235940.4297
15.06.2020 12:00:00.000,1.36351,1.36569,1.36259,1.36527,10409580.0781
15.06.2020 13:00:00.000,1.36525,1.36569,1.36125,1.36190,16242309.5703
15.06.2020 14:00:00.000,1.36189,1.36277,1.35788,1.36236,17979019.5313
15.06.2020 15:00:00.000,1.36237,1.36367,1.36101,1.36166,14752030.2734
15.06.2020 16:00:00.000,1.36172,1.36197,1.35864,1.35868,10575849.6094
15.06.2020 17:00:00.000,1.35868,1.35908,1.35701,1.35782,7587470.2148
15.06.2020 18:00:00.000,1.35781,1.35781,1.35461,1.35619,15633440.4297
15.06.2020 19:00:00.000,1.35618,1.35857,1.35548,1.35693,12962360.3516
15.06.2020 20:00:00.000,1.35695,1.35781,1.35684,1.35720,3581979.9805
15.06.2020 21:00:00.000,1.35713,1.35728,1.35559,1.35596,1503410.0342
15.06.2020 22:00:00.000,1.35595,1.35639,1.35344,1.35357,3655780.0293
15.06.2020 23:00:00.000,1.35358,1.35504,1.35296,1.35304,4861220.2148
16.06.2020 00:00:00.000,1.35305,1.35409,1.35277,1.35372,8733950.1953
16.06.2020 01:00:00.000,1.35373,1.35491,1.35315,1.35434,8655690.4297
16.06.2020 02:00:00.000,1.35435,1.35453,1.35118,1.35123,7848819.8242
16.06.2020 03:00:00.000,1.35126,1.35292,1.35107,1.35274,6688009.7656
16.06.2020 04:00:00.000,1.35272,1.35350,1.35250,1.35319,5710120.1172
16.06.2020 05:00:00.000,1.35319,1.35326,1.35182,1.35324,6426970.2148
16.06.2020 06:00:00.000,1.35324,1.35604,1.35296,1.35548,9486740.2344
16.06.2020 07:00:00.000,1.35547,1.35902,1.35520,1.35881,11926419.9219
16.06.2020 08:00:00.000,1.35881,1.35979,1.35641,1.35686,10902259.7656
16.06.2020 09:00:00.000,1.35685,1.35749,1.35567,1.35618,8381650.3906
16.06.2020 10:00:00.000,1.35617,1.35722,1.35553,1.35553,6779089.8438
16.06.2020 11:00:00.000,1.35553,1.35664,1.35502,1.35612,5800439.9414
16.06.2020 12:00:00.000,1.35615,1.35647,1.35044,1.35159,12039259.7656
16.06.2020 13:00:00.000,1.35159,1.35508,1.35133,1.35219,15335299.8047
16.06.2020 14:00:00.000,1.35217,1.36132,1.35102,1.36103,22912009.7656
16.06.2020 15:00:00.000,1.36107,1.36224,1.35601,1.35622,24074480.4688
16.06.2020 16:00:00.000,1.35619,1.35759,1.35460,1.35683,12921639.6484
16.06.2020 17:00:00.000,1.35684,1.35790,1.35639,1.35700,10135059.5703
16.06.2020 18:00:00.000,1.35700,1.35757,1.35558,1.35661,9710200.1953
16.06.2020 19:00:00.000,1.35661,1.35813,1.35551,1.35582,11066280.2734
16.06.2020 20:00:00.000,1.35582,1.35643,1.35375,1.35399,4723720.2148
16.06.2020 21:00:00.000,1.35396,1.35496,1.35394,1.35436,1580410.0342
16.06.2020 22:00:00.000,1.35435,1.35625,1.35431,1.35488,5658729.9805
16.06.2020 23:00:00.000,1.35487,1.35493,1.35321,1.35361,3633070.0684
17.06.2020 00:00:00.000,1.35365,1.35652,1.35363,1.35448,9769049.8047
17.06.2020 01:00:00.000,1.35448,1.35644,1.35360,1.35503,9350250
17.06.2020 02:00:00.000,1.35504,1.35714,1.35464,1.35614,8045990.2344
17.06.2020 03:00:00.000,1.35614,1.35642,1.35508,1.35576,6928290.0391
17.06.2020 04:00:00.000,1.35575,1.35586,1.35348,1.35449,6173339.8438
17.06.2020 05:00:00.000,1.35449,1.35521,1.35358,1.35401,6032399.9023
17.06.2020 06:00:00.000,1.35399,1.35413,1.35143,1.35311,6885069.8242
17.06.2020 07:00:00.000,1.35311,1.35351,1.35117,1.35217,11457419.9219
17.06.2020 08:00:00.000,1.35221,1.35316,1.35120,1.35287,7231399.9023
17.06.2020 09:00:00.000,1.35285,1.35573,1.35268,1.35466,9528709.9609
17.06.2020 10:00:00.000,1.35465,1.35502,1.35223,1.35299,7996109.8633
17.06.2020 11:00:00.000,1.35299,1.35441,1.35170,1.35414,6736870.1172
17.06.2020 12:00:00.000,1.35414,1.35551,1.35275,1.35488,8020589.8438
17.06.2020 13:00:00.000,1.35489,1.35675,1.35264,1.35619,12016910.1563
